order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,sales_amount,channel,payment_method,shipping_priority
6354,2024-06-30 10:00:00,192,257,205,16.5,0,3382.5,Key Account,Credit Card,Express
6355,2024-02-29 03:00:00,406,282,279,40.44,10,10154.48,Online,Bank Transfer,Express
6356,2024-09-27 18:00:00,176,254,202,44.75,0,9039.5,Key Account,Credit Card,Standard
6357,2024-11-30 05:00:00,276,179,140,47.78,5,6354.74,Distributor,Bank Transfer,Express
6358,2024-05-12 18:00:00,481,131,249,11.45,5,2708.5,Online,Invoice,Standard
6359,2024-02-17 09:00:00,136,279,95,18.43,0,1750.85,Online,Invoice,Express
6360,2024-03-15 22:00:00,432,5,94,14.81,0,1392.14,Distributor,Invoice,Standard
6361,2024-09-26 11:00:00,99,241,368,42.44,0,15617.92,Distributor,Credit Card,Express
6362,2024-11-19 12:00:00,410,265,256,32.13,0,8225.28,Online,Bank Transfer,Express
6363,2024-12-02 09:00:00,345,287,320,41.5,0,13280.0,Distributor,Invoice,Express
6364,2024-06-20 16:00:00,295,78,246,25.32,10,5605.85,Online,Credit Card,Express
6365,2024-03-31 08:00:00,451,104,260,15.78,0,4102.8,Key Account,Credit Card,Express
6366,2024-02-24 11:00:00,143,76,373,26.09,0,9731.57,Distributor,Credit Card,Standard
6367,2024-10-12 18:00:00,380,173,373,58.45,5,20711.76,Online,Bank Transfer,Standard
6368,2024-02-22 18:00:00,85,136,32,12.1,5,367.84,Key Account,Bank Transfer,Standard
6369,2024-11-25 13:00:00,38,108,308,9.48,10,2627.86,Online,Credit Card,Express
6370,2024-09-29 17:00:00,231,129,190,21.82,0,4145.8,Online,Credit Card,Express
6371,2024-03-29 21:00:00,269,193,393,25.85,10,9143.15,Online,Credit Card,Express
6372,2024-01-21 14:00:00,391,219,73,32.07,5,2224.05,Distributor,Invoice,Express
6373,2024-05-27 01:00:00,359,296,389,18.32,10,6413.83,Key Account,Bank Transfer,Standard
6374,2024-02-29 00:00:00,328,200,202,58.37,0,11790.74,Online,Invoice,Standard
6375,2024-01-20 16:00:00,331,112,147,8.21,5,1146.53,Distributor,Credit Card,Express
6376,2024-07-27 21:00:00,105,97,378,12.96,5,4653.94,Distributor,Bank Transfer,Express
6377,2024-11-30 17:00:00,172,14,36,32.28,0,1162.08,Key Account,Bank Transfer,Express
6378,2024-07-18 09:00:00,174,209,355,67.03,5,22605.87,Online,Invoice,Express
6379,2024-12-06 23:00:00,406,61,376,34.14,0,12836.64,Key Account,Credit Card,Express
6380,2024-04-07 01:00:00,488,69,116,19.39,5,2136.78,Distributor,Bank Transfer,Express
6381,2024-09-30 18:00:00,23,235,304,31.41,5,9071.21,Key Account,Credit Card,Express
6382,2024-10-25 15:00:00,448,198,86,24.0,5,1960.8,Key Account,Credit Card,Standard
6383,2024-08-19 09:00:00,247,242,264,41.39,10,9834.26,Online,Invoice,Express
6384,2024-10-08 09:00:00,225,5,63,14.81,5,886.38,Online,Credit Card,Express
6385,2024-08-19 03:00:00,14,85,242,6.06,10,1319.87,Key Account,Invoice,Standard
6386,2024-12-29 11:00:00,350,79,55,18.37,10,909.32,Online,Bank Transfer,Express
6387,2024-06-07 12:00:00,172,212,301,50.87,5,14546.28,Online,Invoice,Express
6388,2024-04-25 07:00:00,349,112,134,8.21,5,1045.13,Distributor,Bank Transfer,Standard
6389,2024-12-14 21:00:00,446,102,29,14.7,5,404.98,Key Account,Credit Card,Express
6390,2024-04-01 18:00:00,250,255,299,24.97,0,7466.03,Online,Credit Card,Standard
6391,2024-05-18 16:00:00,470,38,62,49.39,5,2909.07,Distributor,Credit Card,Express
6392,2024-04-12 07:00:00,70,257,251,16.5,0,4141.5,Distributor,Credit Card,Standard
6393,2024-12-13 06:00:00,160,53,266,33.01,0,8780.66,Online,Bank Transfer,Standard
6394,2024-07-20 09:00:00,258,293,135,32.94,10,4002.21,Online,Bank Transfer,Standard
6395,2024-10-30 07:00:00,149,279,370,18.43,5,6478.14,Key Account,Bank Transfer,Express
6396,2024-11-29 10:00:00,155,202,294,28.04,10,7419.38,Key Account,Invoice,Express
6397,2024-09-06 05:00:00,477,238,236,22.88,5,5129.7,Online,Bank Transfer,Express
6398,2024-06-30 15:00:00,86,239,69,38.51,0,2657.19,Key Account,Invoice,Standard
6399,2024-08-26 01:00:00,313,44,234,22.63,0,5295.42,Online,Bank Transfer,Standard
6400,2024-04-28 09:00:00,115,138,75,10.59,10,714.83,Distributor,Invoice,Standard
6401,2024-06-02 21:00:00,341,244,153,22.15,0,3388.95,Key Account,Credit Card,Express
6402,2024-06-29 13:00:00,488,64,250,18.54,0,4635.0,Key Account,Invoice,Express
6403,2024-12-08 00:00:00,363,124,398,5.2,5,1966.12,Online,Bank Transfer,Express
6404,2024-11-11 13:00:00,85,288,373,43.85,5,15538.25,Key Account,Credit Card,Standard
6405,2024-11-20 20:00:00,100,93,54,25.31,10,1230.07,Distributor,Credit Card,Standard
6406,2024-05-14 15:00:00,197,232,259,31.33,0,8114.47,Online,Invoice,Express
6407,2024-11-20 10:00:00,53,271,239,39.2,10,8431.92,Distributor,Bank Transfer,Express
6408,2024-10-26 08:00:00,293,164,369,28.38,5,9948.61,Distributor,Credit Card,Standard
6409,2024-11-27 13:00:00,80,45,396,16.59,5,6241.16,Key Account,Invoice,Express
6410,2024-03-07 11:00:00,232,267,173,41.73,10,6497.36,Distributor,Invoice,Express
6411,2024-08-18 09:00:00,427,116,339,15.84,0,5369.76,Distributor,Invoice,Express
6412,2024-02-25 23:00:00,39,300,263,42.79,5,10691.08,Online,Bank Transfer,Standard
6413,2024-04-11 11:00:00,127,250,6,21.46,0,128.76,Distributor,Invoice,Standard
6414,2024-07-05 00:00:00,113,61,179,34.14,0,6111.06,Key Account,Bank Transfer,Standard
6415,2024-12-08 11:00:00,98,158,160,17.23,5,2618.96,Key Account,Credit Card,Express
6416,2024-07-21 11:00:00,93,273,169,25.03,5,4018.57,Distributor,Invoice,Standard
6417,2024-12-06 01:00:00,54,166,375,35.73,5,12728.81,Key Account,Credit Card,Express
6418,2024-11-09 13:00:00,314,244,4,22.15,10,79.74,Online,Bank Transfer,Express
6419,2024-07-04 10:00:00,216,94,358,11.86,5,4033.59,Online,Invoice,Express
6420,2024-04-16 08:00:00,415,280,315,23.23,5,6951.58,Distributor,Credit Card,Standard
6421,2024-03-07 20:00:00,165,179,39,47.78,0,1863.42,Online,Invoice,Standard
6422,2024-05-12 07:00:00,303,120,121,29.8,0,3605.8,Online,Bank Transfer,Express
6423,2024-03-28 15:00:00,192,204,351,26.69,5,8899.78,Online,Bank Transfer,Standard
6424,2024-11-06 12:00:00,293,4,34,43.85,5,1416.36,Key Account,Invoice,Standard
6425,2024-07-16 10:00:00,106,56,108,28.17,0,3042.36,Online,Invoice,Express
6426,2024-08-21 07:00:00,256,134,359,8.5,0,3051.5,Online,Credit Card,Express
6427,2024-10-15 08:00:00,118,192,97,46.03,0,4464.91,Distributor,Credit Card,Express
6428,2024-04-26 14:00:00,263,114,23,28.1,0,646.3,Distributor,Bank Transfer,Express
6429,2024-05-09 11:00:00,300,244,80,22.15,0,1772.0,Key Account,Bank Transfer,Standard
6430,2024-06-06 03:00:00,317,221,154,30.73,0,4732.42,Key Account,Credit Card,Standard
6431,2024-06-30 12:00:00,93,140,345,24.61,0,8490.45,Key Account,Credit Card,Express
6432,2024-07-05 07:00:00,478,166,203,35.73,5,6890.53,Distributor,Credit Card,Standard
6433,2024-09-21 01:00:00,78,263,11,29.35,0,322.85,Online,Invoice,Standard
6434,2024-07-01 18:00:00,381,125,34,19.67,5,635.34,Key Account,Bank Transfer,Express
6435,2024-09-08 14:00:00,301,136,320,12.1,0,3872.0,Key Account,Bank Transfer,Standard
6436,2024-10-09 23:00:00,381,155,76,7.79,0,592.04,Distributor,Invoice,Express
6437,2024-09-24 08:00:00,11,198,332,24.0,0,7968.0,Distributor,Bank Transfer,Express
6438,2024-11-23 09:00:00,323,156,324,5.06,5,1557.47,Online,Bank Transfer,Express
6439,2024-01-26 11:00:00,141,118,189,12.41,0,2345.49,Online,Bank Transfer,Express
6440,2024-10-05 18:00:00,486,95,86,7.94,0,682.84,Distributor,Invoice,Standard
6441,2024-06-15 14:00:00,143,226,243,15.45,0,3754.35,Distributor,Credit Card,Express
6442,2024-11-16 08:00:00,61,286,104,37.3,5,3685.24,Distributor,Bank Transfer,Express
6443,2024-01-12 00:00:00,492,16,88,27.72,0,2439.36,Key Account,Bank Transfer,Express
6444,2024-12-28 17:00:00,280,23,328,27.49,0,9016.72,Online,Invoice,Standard
6445,2024-03-06 10:00:00,356,4,10,43.85,10,394.65,Online,Bank Transfer,Standard
6446,2024-02-13 12:00:00,36,167,290,35.11,0,10181.9,Online,Bank Transfer,Express
6447,2024-07-15 16:00:00,102,281,285,43.99,0,12537.15,Key Account,Credit Card,Express
6448,2024-12-20 12:00:00,386,65,384,26.33,0,10110.72,Online,Invoice,Standard
6449,2024-06-29 09:00:00,238,69,395,19.39,5,7276.1,Online,Credit Card,Standard
6450,2024-07-23 07:00:00,224,287,332,41.5,0,13778.0,Distributor,Credit Card,Standard
6451,2024-12-12 11:00:00,321,139,379,9.21,10,3141.53,Online,Invoice,Standard
6452,2024-12-25 09:00:00,106,67,342,40.02,5,13002.5,Key Account,Credit Card,Express
6453,2024-01-16 09:00:00,444,220,51,38.26,10,1756.13,Distributor,Credit Card,Standard
6454,2024-08-07 16:00:00,282,279,191,18.43,0,3520.13,Online,Credit Card,Express
6455,2024-03-21 20:00:00,234,155,74,7.79,5,547.64,Key Account,Bank Transfer,Express
6456,2024-10-23 22:00:00,237,1,33,40.41,0,1333.53,Key Account,Credit Card,Standard
6457,2024-12-11 17:00:00,379,254,320,44.75,10,12888.0,Online,Credit Card,Express
6458,2024-07-19 10:00:00,45,217,206,45.89,0,9453.34,Online,Credit Card,Express
6459,2024-10-04 06:00:00,425,56,305,28.17,10,7732.67,Key Account,Invoice,Standard
6460,2024-03-29 01:00:00,334,247,290,26.75,0,7757.5,Distributor,Invoice,Express
6461,2024-06-13 09:00:00,177,169,261,22.34,5,5539.2,Distributor,Bank Transfer,Express
6462,2024-01-22 08:00:00,68,280,247,23.23,5,5450.92,Distributor,Credit Card,Standard
6463,2024-06-09 19:00:00,405,293,123,32.94,5,3849.04,Key Account,Credit Card,Express
6464,2024-12-09 09:00:00,311,15,20,43.63,0,872.6,Distributor,Credit Card,Express
6465,2024-12-04 14:00:00,464,163,361,5.45,10,1770.71,Key Account,Invoice,Standard
6466,2024-03-12 17:00:00,401,22,104,13.93,10,1303.85,Distributor,Credit Card,Express
6467,2024-03-10 14:00:00,62,190,199,25.44,5,4809.43,Online,Credit Card,Standard
6468,2024-08-17 18:00:00,121,274,182,42.94,5,7424.33,Online,Invoice,Standard
6469,2024-06-15 18:00:00,291,205,226,48.25,0,10904.5,Online,Bank Transfer,Express
6470,2024-10-03 03:00:00,341,63,29,34.42,0,998.18,Key Account,Bank Transfer,Express
6471,2024-09-26 11:00:00,118,236,100,22.15,0,2215.0,Distributor,Bank Transfer,Standard
6472,2024-06-05 03:00:00,194,280,269,23.23,10,5623.98,Online,Credit Card,Standard
6473,2024-04-07 17:00:00,220,216,357,42.91,0,15318.87,Key Account,Credit Card,Standard
6474,2024-01-16 00:00:00,446,250,259,21.46,0,5558.14,Key Account,Invoice,Standard
6475,2024-01-23 02:00:00,186,181,381,66.39,0,25294.59,Online,Bank Transfer,Standard
6476,2024-09-05 14:00:00,366,130,43,8.54,0,367.22,Distributor,Bank Transfer,Express
6477,2024-02-11 11:00:00,10,84,307,20.84,0,6397.88,Distributor,Credit Card,Express
6478,2024-11-12 09:00:00,438,252,63,21.61,0,1361.43,Distributor,Invoice,Express
6479,2024-05-30 17:00:00,409,271,69,39.2,5,2569.56,Key Account,Bank Transfer,Standard
6480,2024-07-09 08:00:00,32,137,226,12.09,10,2459.11,Distributor,Credit Card,Standard
6481,2024-04-16 17:00:00,288,266,21,21.52,5,429.32,Online,Bank Transfer,Express
6482,2024-10-03 15:00:00,162,284,367,21.38,0,7846.46,Key Account,Bank Transfer,Express
6483,2024-05-03 04:00:00,254,133,279,23.65,10,5938.51,Distributor,Invoice,Express
6484,2024-01-02 09:00:00,155,201,85,23.49,0,1996.65,Online,Invoice,Express
6485,2024-10-02 22:00:00,47,230,368,22.05,0,8114.4,Distributor,Bank Transfer,Standard
6486,2024-11-06 08:00:00,289,136,43,12.1,0,520.3,Key Account,Bank Transfer,Express
6487,2024-12-04 10:00:00,202,286,217,37.3,0,8094.1,Key Account,Bank Transfer,Express
6488,2024-04-16 22:00:00,433,84,79,20.84,0,1646.36,Distributor,Invoice,Standard
6489,2024-05-11 16:00:00,71,273,20,25.03,0,500.6,Distributor,Credit Card,Standard
6490,2024-05-18 19:00:00,178,52,335,15.79,0,5289.65,Distributor,Invoice,Express
6491,2024-08-04 20:00:00,277,9,75,19.76,5,1407.9,Online,Bank Transfer,Standard
6492,2024-03-07 11:00:00,89,262,129,43.13,5,5285.58,Key Account,Credit Card,Express
6493,2024-05-14 18:00:00,11,178,254,24.99,5,6030.09,Key Account,Invoice,Express
6494,2024-09-25 16:00:00,52,205,38,48.25,5,1741.82,Distributor,Bank Transfer,Standard
6495,2024-08-11 11:00:00,261,10,160,39.5,5,6004.0,Distributor,Bank Transfer,Standard
6496,2024-05-31 15:00:00,414,176,83,67.71,0,5619.93,Key Account,Bank Transfer,Standard
6497,2024-04-12 15:00:00,271,228,247,22.3,10,4957.29,Distributor,Invoice,Express
6498,2024-11-02 18:00:00,359,35,185,47.99,5,8434.24,Distributor,Invoice,Standard
6499,2024-07-27 03:00:00,83,197,318,24.82,5,7498.12,Key Account,Invoice,Express
6500,2024-06-15 20:00:00,472,53,8,33.01,5,250.88,Key Account,Invoice,Express
6501,2024-06-03 20:00:00,130,236,251,22.15,0,5559.65,Distributor,Invoice,Standard
6502,2024-09-07 07:00:00,301,104,271,15.78,10,3848.74,Key Account,Credit Card,Standard
6503,2024-08-07 16:00:00,472,166,212,35.73,5,7196.02,Distributor,Invoice,Standard
6504,2024-06-09 13:00:00,215,174,194,25.62,0,4970.28,Key Account,Bank Transfer,Express
6505,2024-03-14 18:00:00,97,110,250,29.99,0,7497.5,Key Account,Credit Card,Standard
6506,2024-04-27 13:00:00,47,277,135,29.25,0,3948.75,Key Account,Bank Transfer,Standard
6507,2024-12-28 16:00:00,403,286,206,37.3,5,7299.61,Key Account,Credit Card,Standard
6508,2024-10-27 21:00:00,339,159,291,21.11,5,5835.86,Online,Invoice,Standard
6509,2024-05-13 12:00:00,296,102,33,14.7,5,460.84,Distributor,Invoice,Express
6510,2024-03-13 11:00:00,216,175,11,29.99,0,329.89,Online,Bank Transfer,Express
6511,2024-05-19 20:00:00,74,296,375,18.32,0,6870.0,Online,Credit Card,Express
6512,2024-12-23 05:00:00,431,167,54,35.11,5,1801.14,Key Account,Bank Transfer,Express
6513,2024-07-02 07:00:00,419,225,2,35.65,0,71.3,Key Account,Credit Card,Standard
6514,2024-11-26 10:00:00,91,292,45,28.89,0,1300.05,Online,Credit Card,Standard
6515,2024-04-08 10:00:00,358,297,3,20.42,0,61.26,Distributor,Credit Card,Standard
6516,2024-01-16 22:00:00,434,118,141,12.41,0,1749.81,Key Account,Invoice,Express
6517,2024-12-18 15:00:00,409,241,18,42.44,0,763.92,Distributor,Invoice,Express
6518,2024-05-11 09:00:00,370,255,330,24.97,0,8240.1,Distributor,Credit Card,Express
6519,2024-04-13 11:00:00,96,157,218,12.7,5,2630.17,Distributor,Invoice,Express
6520,2024-02-28 12:00:00,461,26,94,12.93,0,1215.42,Key Account,Bank Transfer,Standard
6521,2024-12-19 22:00:00,479,104,84,15.78,10,1192.97,Key Account,Credit Card,Standard
6522,2024-08-23 14:00:00,286,35,312,47.99,10,13475.59,Distributor,Bank Transfer,Express
6523,2024-01-12 22:00:00,304,293,304,32.94,5,9513.07,Online,Bank Transfer,Express
6524,2024-09-22 12:00:00,65,122,108,28.37,0,3063.96,Key Account,Bank Transfer,Express
6525,2024-08-18 12:00:00,379,224,243,54.46,10,11910.4,Distributor,Bank Transfer,Standard
6526,2024-03-23 07:00:00,418,4,104,43.85,10,4104.36,Online,Bank Transfer,Standard
6527,2024-04-09 01:00:00,378,205,157,48.25,0,7575.25,Distributor,Invoice,Standard
6528,2024-10-01 07:00:00,320,177,70,62.3,0,4361.0,Key Account,Bank Transfer,Express
6529,2024-08-22 17:00:00,119,214,286,41.83,10,10767.04,Online,Bank Transfer,Standard
6530,2024-06-02 11:00:00,252,157,40,12.7,0,508.0,Online,Bank Transfer,Express
6531,2024-09-26 19:00:00,389,173,210,58.45,0,12274.5,Key Account,Credit Card,Express
6532,2024-06-29 05:00:00,58,130,181,8.54,0,1545.74,Online,Credit Card,Standard
6533,2024-08-17 13:00:00,470,22,202,13.93,10,2532.47,Online,Invoice,Express
6534,2024-11-20 10:00:00,339,71,169,13.99,10,2127.88,Distributor,Bank Transfer,Express
6535,2024-06-25 09:00:00,454,226,233,15.45,10,3239.86,Online,Credit Card,Standard
6536,2024-04-12 18:00:00,368,286,207,37.3,5,7335.04,Key Account,Credit Card,Express
6537,2024-10-27 17:00:00,156,293,213,32.94,0,7016.22,Key Account,Credit Card,Express
6538,2024-08-02 08:00:00,94,220,215,38.26,5,7814.6,Distributor,Credit Card,Express
6539,2024-12-28 09:00:00,373,146,137,8.4,5,1093.26,Distributor,Credit Card,Standard
6540,2024-09-27 05:00:00,242,179,373,47.78,0,17821.94,Distributor,Bank Transfer,Express
6541,2024-12-18 17:00:00,473,163,314,5.45,0,1711.3,Distributor,Bank Transfer,Standard
6542,2024-06-23 13:00:00,205,140,174,24.61,0,4282.14,Online,Invoice,Standard
6543,2024-09-21 18:00:00,33,197,90,24.82,0,2233.8,Online,Credit Card,Express
6544,2024-12-07 22:00:00,22,250,303,21.46,10,5852.14,Key Account,Credit Card,Express
6545,2024-06-23 22:00:00,340,78,80,25.32,5,1924.32,Key Account,Invoice,Standard
6546,2024-01-16 13:00:00,268,193,247,25.85,0,6384.95,Key Account,Credit Card,Standard
6547,2024-12-10 13:00:00,492,14,4,32.28,5,122.66,Distributor,Credit Card,Standard
6548,2024-04-10 14:00:00,181,125,136,19.67,0,2675.12,Distributor,Invoice,Express
6549,2024-04-24 17:00:00,431,227,122,32.62,0,3979.64,Online,Credit Card,Standard
6550,2024-06-23 18:00:00,41,21,266,26.56,0,7064.96,Key Account,Bank Transfer,Express
6551,2024-11-18 05:00:00,131,123,186,20.38,10,3411.61,Distributor,Credit Card,Express
6552,2024-03-02 13:00:00,356,91,249,12.7,10,2846.07,Online,Invoice,Standard
6553,2024-06-03 21:00:00,57,49,172,39.28,0,6756.16,Key Account,Bank Transfer,Standard
6554,2024-02-01 15:00:00,160,149,284,6.29,10,1607.72,Distributor,Bank Transfer,Standard
6555,2024-05-18 17:00:00,419,47,90,23.41,0,2106.9,Online,Credit Card,Express
6556,2024-11-14 02:00:00,264,80,272,17.07,0,4643.04,Distributor,Credit Card,Express
6557,2024-11-20 14:00:00,369,224,178,54.46,5,9209.19,Distributor,Credit Card,Standard
6558,2024-05-31 13:00:00,473,110,134,29.99,0,4018.66,Key Account,Bank Transfer,Standard
6559,2024-12-17 18:00:00,321,216,142,42.91,0,6093.22,Distributor,Credit Card,Express
6560,2024-04-13 00:00:00,410,210,126,41.03,5,4911.29,Distributor,Credit Card,Express
6561,2024-09-24 18:00:00,453,167,320,35.11,10,10111.68,Key Account,Bank Transfer,Express
6562,2024-01-06 22:00:00,127,44,133,22.63,10,2708.81,Distributor,Bank Transfer,Standard
6563,2024-06-24 19:00:00,386,226,167,15.45,0,2580.15,Distributor,Credit Card,Express
6564,2024-08-18 10:00:00,285,13,180,35.85,0,6453.0,Online,Credit Card,Express
6565,2024-11-05 15:00:00,52,100,95,8.26,0,784.7,Key Account,Credit Card,Express
6566,2024-01-22 01:00:00,353,87,165,22.16,0,3656.4,Key Account,Credit Card,Standard
6567,2024-01-18 09:00:00,402,239,199,38.51,0,7663.49,Distributor,Credit Card,Standard
6568,2024-12-16 19:00:00,174,69,167,19.39,5,3076.22,Key Account,Invoice,Express
6569,2024-01-16 23:00:00,467,227,210,32.62,5,6507.69,Key Account,Credit Card,Standard
6570,2024-12-15 06:00:00,414,35,49,47.99,10,2116.36,Online,Credit Card,Express
6571,2024-02-23 20:00:00,3,21,286,26.56,0,7596.16,Online,Bank Transfer,Standard
6572,2024-12-13 21:00:00,54,93,191,25.31,0,4834.21,Online,Credit Card,Standard
6573,2024-04-24 20:00:00,219,47,10,23.41,10,210.69,Key Account,Invoice,Express
6574,2024-10-06 11:00:00,256,115,389,10.21,5,3773.11,Key Account,Credit Card,Express
6575,2024-01-22 00:00:00,294,18,217,19.57,0,4246.69,Key Account,Bank Transfer,Standard
6576,2024-05-24 16:00:00,478,266,200,21.52,0,4304.0,Distributor,Invoice,Standard
6577,2024-08-12 13:00:00,439,151,130,14.84,0,1929.2,Key Account,Credit Card,Express
6578,2024-09-17 03:00:00,131,179,30,47.78,0,1433.4,Online,Bank Transfer,Standard
6579,2024-10-14 02:00:00,367,212,11,50.87,10,503.61,Online,Invoice,Express
6580,2024-07-26 18:00:00,21,139,351,9.21,10,2909.44,Distributor,Credit Card,Standard
6581,2024-05-12 21:00:00,82,62,193,13.66,10,2372.74,Distributor,Credit Card,Express
6582,2024-04-27 06:00:00,77,250,278,21.46,0,5965.88,Distributor,Bank Transfer,Standard
6583,2024-03-09 01:00:00,270,264,152,25.92,0,3939.84,Distributor,Credit Card,Standard
6584,2024-08-05 13:00:00,222,215,158,20.14,5,3023.01,Key Account,Credit Card,Express
6585,2024-09-22 18:00:00,74,23,292,27.49,0,8027.08,Distributor,Bank Transfer,Express
6586,2024-12-07 23:00:00,4,91,377,12.7,10,4309.11,Distributor,Credit Card,Standard
6587,2024-08-21 13:00:00,420,204,207,26.69,5,5248.59,Key Account,Bank Transfer,Standard
6588,2024-11-20 10:00:00,316,155,32,7.79,10,224.35,Key Account,Bank Transfer,Express
6589,2024-12-04 07:00:00,33,283,113,30.58,0,3455.54,Key Account,Credit Card,Express
6590,2024-11-12 07:00:00,323,192,264,46.03,10,10936.73,Key Account,Invoice,Standard
6591,2024-02-09 15:00:00,249,254,8,44.75,10,322.2,Key Account,Credit Card,Standard
6592,2024-07-20 09:00:00,168,27,11,33.96,10,336.2,Online,Invoice,Express
6593,2024-12-01 17:00:00,85,67,232,40.02,5,8820.41,Online,Invoice,Standard
6594,2024-12-11 15:00:00,412,219,14,32.07,0,448.98,Key Account,Bank Transfer,Standard
6595,2024-02-06 01:00:00,399,50,347,20.64,0,7162.08,Key Account,Bank Transfer,Express
6596,2024-02-04 12:00:00,48,34,6,43.72,0,262.32,Online,Invoice,Express
6597,2024-10-05 03:00:00,382,74,16,16.08,5,244.42,Key Account,Credit Card,Standard
6598,2024-10-14 00:00:00,426,7,324,47.86,5,14731.31,Online,Bank Transfer,Express
